Date;Time;candleNo;tradeType;Price;Quantity;Total;dealNum;coms;Age;posHigh;posLow;posRange;posEntry;posExit;posEffic;posType
17.05.2021;17:37:50.554;QM;SBER; 15 ìèíóò
14.12.2020;16:15:00.000;0;QM_Init: AQL Script has been loaded successfully;C:\Users\Admin\OneDrive\Documents\My Stocks\Stock\HP-HP\Libs Sandbox\trade_lib.aql
16.12.2020;21:15:00.000;134;#step_=;134n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;21:30:00.000;135;#step_=;135n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;21:45:00.000;136;#step_=;136n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;22:00:00.000;137;#step_=;137n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;22:15:00.000;138;#step_=;138n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;22:30:00.000;139;#step_=;139n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;22:45:00.000;140;#step_=;140n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;23:00:00.000;141;#step_=;141n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;23:15:00.000;142;#step_=;142n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;23:30:00.000;143;#step_=;143n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;23:45:00.000;144;#step_=;144n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
17.12.2020;09:45:00.000;145;#step_=;145n;account_=;-30l;lbreak_=;285,10p;lbounce_=;276,95p;sbreak_=;273,83p;sbounce_=;282,10p
17.12.2020;10:00:00.000;146;#step_=;146n;account_=;-30l;lbreak_=;285,10p;lbounce_=;276,95p;sbreak_=;273,83p;sbounce_=;282,10p
17.12.2020;10:15:00.000;147;#step_=;147n;account_=;-30l;lbreak_=;285,10p;lbounce_=;276,95p;sbreak_=;273,83p;sbounce_=;282,10p
17.12.2020;10:30:00.000;148;#step_=;148n;account_=;-30l;lbreak_=;285,10p;lbounce_=;276,95p;sbreak_=;273,83p;sbounce_=;282,10p
17.12.2020;10:45:00.000;149;#step_=;149n;account_=;-30l;lbreak_=;285,10p;lbounce_=;276,95p;sbreak_=;273,83p;sbounce_=;282,10p
17.12.2020;10:45:00.000;149;imitator: Close short;284,78;300;-85434;1286;-47,84304;117;285,16;276,07;3,29264317021047;36,6336633663363;4,18041804180474;-59,1859185918589;No
17.12.2020;10:45:00.000;149;InternalOnOrder;brokerref_=;AAAAAAAAAAAY;RestoredId_=;24;RobotId_=;24;orderno_=;2542;status_=;matched;
17.12.2020;10:45:00.000;149;dealer_onOrder;BUY;quantity_=;30;pos.Price_=;279,4;pos.Bought_=;0;pos.Sold_=;83820;
